Dorothy Moore,20,6.64
James Hess,24,6.48
Dorothy Jackson,21,9.36
John Thomas,30,4.53
Joshua Gilley,19,9.56
Willard Bristol,18,6.28
Isidro Petty,18,5.22
Gary Settle,26,6.32
Rosa Wilkes,26,4.55
Shay Walsh,19,4.18
Madonna Kellogg,24,3.01
George Thompson,18,0.98
Mary Jeffreys,21,3.19
Matthew Bonato,26,3.2
Hong Camper,21,2.99
Lucille Ruder,18,4.85
Margarita Acquaviva,25,1.66
Violet Holton,18,5.91
Latoya Diaz,20,2.37
Lee Howard,30,4.17
Matthew Hancock,30,8.79
Kerry Gohn,24,5.65
Vickie Shipton,24,3.5
Thomas Duncan,25,8.74
Harold Jacobs,24,7.08
Valerie Hall,18,0.56
Edward Simpson,30,8.12
Roger Brown,27,7.62
Alyson Ramirez,24,1.46
Kenneth Kwon,22,2.69
Matt Farrow,30,1.36
Juan Upton,20,1.72
Francis Vanderploeg,20,6.89
Jerry Hancock,19,0.41
Krista Brixey,24,1.91
Cynthia Burns,21,9.25
Belinda Hernandez,24,4.67
Emily Valdes,21,5.83
June Deberry,26,2.25
Rosa Guerra,28,0.86
Russell Bustos,29,1.23
James Curtis,26,3.37
Sandra Horn,18,6.72
Adam Phegley,20,6.11
Nathan Gomez,23,2.08
Robert Wada,24,8.18
Charles Reaves,19,3.8
Donald Elliott,20,2.73
Nelson Harris,20,4.64
Silvia Waterman,18,0.44
Judith Arce,22,0.08
Matthew Jones,21,8.18
Richard Thor,29,5.21
David Carpenter,28,0.82
Robert Hastie,30,9.98
Marie Thomas,29,0.84
Sandra Hogen,18,9.98
John Philson,26,6.68
Robert Ruby,24,7.05
Edward Dec,21,0.54
Sam Jimenez,19,8.07
Elmer Dye,24,2.64
Mark Lankford,20,2.78
Amy Thomas,20,6.83
Cathy Gray,23,7.27
Michael Belcher,18,9.73
Lisa Jones,21,1.99
Joanne Horn,24,7.74
Luis Jarvis,27,1.63
Willard Duffy,22,1.04
Muriel Hodge,26,1.12
Brett Morales,20,9.5
Gary Simpson,21,1.89
Manuel Barren,20,8.1
Aaron Thornberry,20,7.5
Ann Hall,29,3.3
Gary Baker,25,2.55
Florence Pruden,22,1.8
Gerald Nelson,28,1.76
Christy Pitts,24,8.82
Karen Kmiotek,21,3.35
Alyssa Bascomb,21,9.4
Cassandra Derosier,18,9.77
Kenneth Stroup,29,7.11
Cynthia Wells,22,7.95
Roger Fisher,18,8.1
Karen Carrillo,27,4.58
Larry Reece,28,4.31
Patricia Chien,23,9.28
Michael Menze,22,0.45
Jason Cade,23,9.59
Henry Stevens,28,5.31
Donna Weise,19,6.52
James Smith,21,1.06
Blaine Frey,27,1.54
Coralee Hernandez,19,6.66
Donald Delisi,27,3.74
Doreen Macina,20,9.13
Marilyn Parker,24,8.93
Lela Martinez,23,3.74
Nadine Johnson,27,3.82
Patrick White,23,2.48
Jill Wisbey,20,0.73
Maria Ault,27,3.64
Franklin Harvey,30,2.44
Zackary Qualls,20,5.31
Elizabeth Wolff,27,7.76
Elva Lewis,23,1.19
Mary Mcgowen,27,8.57
Beatriz Ing,22,9.18
Lisa Williams,29,9.34
Rena Taylor,29,8.27
James Matinez,25,0.19
Danielle Manges,25,5.75
Elva Castro,23,3.42
Eugene Banks,21,1.91
Gary Hayslip,25,1.97
Stanley Smith,19,5.26
Joshua Keyes,18,4.16
Patricia Moore,29,2.61
Ann Hunter,28,1.17
Edward Boyd,26,6.7
Leanna Holland,18,3.97
Harry Nunez,30,6.71
Laura Aguilar,26,5.78
Arnold Smith,28,9.65
Mindy Leslie,30,6.88
Donald Hess,30,5.71
Dora Hellard,24,7.79
Robert Hernandez,20,8.39
Norma Terrazas,27,6.21
Mary Buza,22,8.21
Larry Hernandez,18,2.16
Jaime Smith,19,7.38
Juan Rorick,18,6.83
Joshua Carpenter,28,2.19
Edmund Williams,23,3.6
Mary Brown,19,8.9
Daniel Brockington,23,7.63
Ida Bernal,21,9.46
George Ward,29,4.71
Mark Reeb,29,4.69
Charlie Beal,20,9.32
John Matthews,24,3.22
Clyde Pleasanton,20,1.92
Michael Martin,19,2.96
Vicki Lopez,24,3.48
Travis Seebach,29,6.7
Daniel Smith,21,6.32
Calvin Robertson,19,5.17
Danielle Zent,25,3.61
Gayle Rupp,26,5.48
Keiko Taylor,19,7.96
Robbyn Ramos,24,2.68
Lori Hyzer,23,7.8
Mimi Torres,21,0.17
Wilma Meunier,20,6.55
Jan Jensen,25,9.29
John Campbell,29,4.22
Charles Canales,18,9.91
Clementine Ray,21,2.42
Paulette Peters,22,9.43
Adam Oshaughnessy,30,0.59
Nathaniel Massey,28,7.12
Jason Stevens,20,8.35
Warren Mcduffy,22,7.03
Dewey Kang,19,4.09
Mary Davis,18,4.63
Danielle Shininger,24,2.49
Christina Waters,25,9.84
Tom Dannunzio,21,8.37
Lori Brinks,18,5.67
David Hassett,26,3.71
Audrey Zanella,18,8.51
Jeffrey Taylor,24,4.41
John Hundley,30,1.68
Kimberly Landis,20,8.29
Debra Gutierrez,21,2.42
Darrell Sims,18,2.76
Amber Oakes,23,1.02
Felicia Williams,27,4.98
Thomas Mancine,19,3.09
Douglass Abraham,29,7.04
Shawn Johnson,25,5.7
Robert Johnston,27,5.53
Angel Macneil,19,4.03
John Langeness,30,1.43
Clyde Morrison,22,4.95
Nicholas Wiand,23,7.81
Jan Green,25,4.79
Arlene Evans,30,2.92
Rodney Durbin,22,7.25
Lashawn Rocha,23,1.6
Natalie Craig,19,2.55
John Berry,30,1.68
Chester Sims,24,0.59
Jeremy Timmerman,27,9.19
Clarence Steiner,19,6.33
Tommie Nolie,27,7.6
Kenneth Sherman,24,3.02
Emanuel Parr,26,9.49
Diana Stokes,22,7.28
John Parks,30,5.36
Cory Gay,23,8.15
Justin Sanchez,28,2.99
Johnnie Turner,24,1.96
Jerald Dalessio,23,1.28
Robert Riera,22,6.7
Eddie Underwood,22,6.69
Taisha Beard,25,0.1
Edith Robinson,20,4.29
James Hanks,23,3.79
Lucy Callaway,30,3.68
Kenneth Wolfe,30,7.13
Paul Johnson,30,4.29
Hector Brown,27,8.69
Rafael Murphy,23,2.74
Michael Galloway,28,4.46
Reba Barnes,23,4.64
Gavin Mathias,30,4.32
Toby Kirby,30,1.85
Gary Simmons,27,5.72
Carlos Gilpin,25,0.61
Bernadine Silva,30,5.21
Elvie Summers,30,9.14
Wanda Lamb,24,5.42
William Elswick,21,0.95
Nickie Moore,21,4.84
George Lewis,21,4.73
Richard Zampieri,25,9.21
Donna Dvorak,29,8.04
Gretchen Weiss,28,1.99
Joseph Fetner,26,5.18
Seymour Stevenson,25,4.91
James Sellers,18,2.62
Perry Langford,21,1.48
Kristin Zambelli,21,2.56
Viviana Belk,26,6.09
Richard White,19,5.99
Kenneth Lopez,24,5.68
Winnie Skora,18,3.84
Theresa Tyrrell,30,7.14
Michelle Park,20,9.67
Robert Pike,30,8.27
Thomas Cox,23,8.95
Sarah Taylor,19,9.62
Catherine Chavis,27,7.31
Matthew Don,19,9.33
Kelly Winter,18,2.87
Alejandro Black,30,5.02
Scott Plummer,26,9.7
Rebekah Holliday,28,2.15
William Pitcak,22,6.13
Lisa Sampley,24,6.66
Terry Lorenz,30,3.53
Javier Floyd,23,7.61
Mary Turpin,23,2.64
Velma Smith,29,7.85
Mellie Browning,21,3.13
Gilbert Hosea,27,8.66
Eric Murphey,27,8.68
Johnny Comeaux,23,5.89
Vernia Dutchess,29,3.79
Margaret Ascolese,21,0.05
Paul Vansice,27,1.97
Sacha Casto,27,8.15
Vickie Black,26,2.89
Janet Fernandez,21,1.79
Francisca Swearinger,25,5.51
Adam Ortega,21,9.22
Carol Wilson,26,3.92
Michael Gaskin,24,1.89
Karen Sobers,27,1.35
Eva Milano,26,4.33
Helen Brevig,27,6.5
Sanjuanita Davis,24,1.89
Angela Alexander,30,2.86
Sheila Worthy,23,9.93
Richard Dawson,23,0.77
Deborah Foucault,28,3.06
Ben Sanchez,23,0.71
Brian Carr,27,0.87
Judy Brinton,23,6.47
Brenda Howard,29,1.6
Eric Walker,27,9.23
Mary Newcomb,19,9.5
Joel Perry,29,1.8
Victor Sperry,18,9.44
Gina Lawson,20,8.91
Dick Cox,26,1.29
Amanda Hefner,27,4.62
Russel Walter,20,0.07
Manuel Osborne,19,8.98
Kathleen Calzada,21,2.73
Elizabeth Esparza,24,9.85
Carlo Dartt,21,0.4
Rebecca Park,22,2.31
Florence Schutz,22,9.82
Ann Elmore,21,7.78
Michael Stern,26,4.24
Jerry Repinski,28,3.47
Joyce Sanders,28,3.26
Benjamin Cravens,28,3.95
Lucia Mitchell,23,3.96
Jose Oconnor,19,6.04
Debra Hussain,28,8.08
Karla Abbott,25,2.1
Elsa Jeffries,22,0.79
Claudia Edwards,18,1.91
Aurelia Tucker,18,5.03
Allen Rollins,19,8.29
George Cobham,23,5.21
Mabel Eley,28,8.5
Roberta Cullen,19,6.84
Adrian Dorsey,22,7.97
Syreeta Miller,21,8.33
Jason Payne,23,1.19
Epifania Savage,19,2.91
Clara Nichols,29,9.32
Raquel Squires,29,6.27
Geraldine Hull,30,4.19
Jacob Curry,20,3.82
Franklin Wallace,21,3.42
Frances Elio,19,3.18
Alex Epstein,26,8.85
Anthony Mcanally,19,4.52
Anthony Oglesby,19,0.07
Eugene Becnel,26,5.51
Jacob Sultemeier,25,2.19
Craig Bowden,27,1.38
Teresa Clenney,27,7.04
Darren Baginski,23,4.3
Timothy Sartin,21,9.56
Shannon Dunn,19,4.29
James Quincel,22,9.26
Joseph Matthews,21,1.21
Mary Madlung,24,0.77
Nancy Kelly,24,2.74
James Bowman,24,2.3
Diane Cox,25,7.66
Valarie Free,26,4.02
Wesley Chambers,28,5.22
Jason Washington,23,8.41
Kristen Drake,21,6.55
Jennifer Gray,29,9.78
Susan Bryant,30,9.99
Jeanne Behrens,19,5.49
Kerry Bernhardt,18,9.88
Nicole Igel,19,8.91
Matthew Parker,29,7.73
Jacqueline Appleby,30,2.05
Vivian Granville,27,0.98
John Hayslip,20,7.96
Robert Lugo,27,0.99
Gary Kennedy,18,7.6
Dana Bremer,19,2.96
Thomas Rubin,29,8.49
Allyson Smith,21,0.9
Marie Nale,19,2.57
Marilyn Cain,25,8.46
James Pearce,28,8.73
Francis Pickett,24,4.5
Vivian Boyd,25,9.57
Ethel Lapoint,20,4.45
Aubrey Galletti,24,6.87
Melinda Green,30,2.17
Katelyn Cedar,22,4.26
Justin Bennett,18,0.26
Judith Moore,30,3.4
Margaret Moilanen,29,8.52
Robyn Martin,25,2.98
Diane Posner,23,5.28
Brian Liverman,23,5.87
Scott Deford,28,8.31
Allan Tidwell,30,9.87
Marilyn Watkins,24,3.22
Sandra Thuss,26,0.07
Chadwick Friedman,24,3.39
Renee Lee,21,2.72
George Tinsley,21,8.7
Dan Smith,23,4.47
William Lee,21,8.84
Paul Duffey,24,6.87
Valarie Flowers,24,3.8
Billy Butler,26,0.68
Lannie Doney,29,7.41
Darrell Ridley,18,1.75
Bertha Perry,20,7.48
James Trumbo,19,5.74
Isabella Cull,29,2.9
Anna Maxam,21,4.39
Jacob Bostwick,29,2.99
Adela Ballinger,27,2.65
Newton Sierra,30,6.21
Mary Grier,19,9.74
Roy Heath,21,2.0
Georgia Winston,24,2.47
Harriet Fabian,25,7.88
Effie Adcock,20,4.74
Deborah Bartelt,26,5.26
Leland Arnold,25,7.35
Darlene Banner,23,8.95
Julio Swain,24,8.28
Kathleen Hamelton,21,4.62
Richard Northup,29,3.87
Alice Flores,29,4.36
Pat Bell,27,0.81
Brian Braxton,27,8.19
Carole Roberts,25,6.88
Maria Dixon,27,9.03
Tammy Chung,19,0.94
Kyle Smith,29,9.65
Anita Jones,21,6.88
James Coffman,18,8.09
Mary Sano,18,2.57
Thomas Torre,25,4.95
Harry Murillo,25,5.82
Charles Mcguigan,20,9.82
Lakisha Welch,23,3.98
Virginia Keister,22,1.75
Kristy Salcedo,29,1.3
Thomas Canter,19,1.07
Viola Nalevanko,26,2.32
Tony Haddock,18,3.54
Stephen Sobania,19,4.95
Pilar Bernier,21,1.51
Ralph Sotak,22,2.53
Noah Ramos,20,0.73
Andrew Land,28,3.91
Lucille Thurman,27,7.72
Phillip Smith,30,0.09
Nancy Baca,25,3.17
Mary Diaz,28,5.07
Fred Greer,20,2.86
Mel Barrow,18,7.76
Rosa Lee,24,1.65
Diana Lelacheur,19,3.88
Heather Grossen,28,7.55
Marion Donnerberg,25,5.5
Ashley Holohan,23,7.01
Kennith Nevarez,18,1.28
Esmeralda Ramsey,27,9.46
Antoinette Mowery,19,4.1
Elizabeth Tennant,21,1.6
Donna Townsend,30,3.9
Timothy Mcdevitt,30,5.54
Larry Schimke,28,7.55
Robin Garcia,26,4.76
Dorothy Keating,27,2.62
Hans Mcelroy,18,4.42
Jody Carter,20,9.34
Maureen Wallace,26,5.04
William Broderick,24,2.8
Jennifer Young,24,4.91
Melvina Bentley,19,3.69
Gloria Shipp,28,4.18
Miguel Robare,21,2.12
Charles Reed,22,3.04
Callie Mohr,23,5.7
Juanita Patterson,29,3.0
Connie Weatherholt,19,1.51
Nellie Campbell,29,8.13
Trudy Valles,28,1.01
Ricardo Kitchen,27,8.1
Marion Daniels,22,3.4
Victor Gonzalez,29,3.28
Gladys Radcliff,30,9.1
Saul Soto,20,9.57
Kristen Bise,27,0.29
Barbara Cook,29,4.11
Mary Fischer,18,5.61
Michael Ramirez,24,9.61
Isaiah Davis,22,2.03
Julia Berlinski,20,4.41
James Walker,26,8.86
Jeremy Hanson,30,2.41
Samuel Weaver,27,1.46
Betty Cox,24,9.44
Laurence Jording,23,9.68
Rivka Cain,28,6.7
Jeffrey Mcsweeney,23,4.79
Dave Huslander,19,0.23
Lillian Miller,20,5.74
Jason Morris,22,9.38
Stephen Nixon,22,4.53
Jose Kirkpatrick,22,6.09
John Souphom,22,1.24
James Fetterhoff,22,0.43
Jeanette Vilven,22,9.92
Thomas Robert,18,6.95
Patricia Upshaw,21,1.33
Marty Buchholtz,26,4.57
Charlsie Hutto,18,2.06
Janey Hawkins,27,3.24
Priscilla Ransdell,29,4.66
Michael Frediani,25,4.89
Michael Daily,22,9.91
Keith Rose,27,6.92
Deon Smith,28,2.07
Scott Laughary,18,9.61
Fernando Smith,24,0.75
Minnie Donovan,28,4.43
Melody Whitlock,27,5.43
Dannie Almaraz,23,8.34
Roger Campbell,23,0.25
Michael Clay,28,3.24
Florence Hilson,18,8.49
James Gutierrez,24,9.53
Robert Whelton,24,7.66
Tyrone Acosta,28,4.08
Benjamin Rodenberger,19,7.73
Stefanie Fowler,25,7.78
Stephanie Deer,25,9.57
Sharon Mcneill,18,0.78
Raymond Fitzpatrick,19,9.04
John Parsons,23,7.84
Juanita Hernandez,25,7.28
Carl Turner,21,7.27
Elliot Hunter,29,5.71
Peggy Oneal,24,6.35
Todd Peterson,28,8.17
Jose Gillis,20,2.22
Rick Spence,19,5.33
David Nichols,22,6.78
Else Ulloa,21,7.71
Mary Oneil,27,7.86
Laura Appleton,27,3.21
Joseph Lechner,24,6.01
Christina Fechner,19,5.6
Chris Melancon,21,0.14
Yvette Simoneau,25,5.79
Sidney Tiry,24,4.03
Scott Rohr,30,0.9
Carol Smith,30,9.15
Corey Champion,28,4.13
David Toenges,20,0.5
Robyn Smith,29,3.88
Cynthia Gebhart,20,2.34
Steve Ghosh,22,4.15
Carlos Clark,20,1.69
April Towns,22,3.5
Ben Hottinger,24,1.43
Ryan Velasquez,28,4.25
Amanda Hudson,27,0.84
Laura Spencer,18,4.16
Dorian Mccarthy,28,4.25
Albert Catron,25,9.37
John Pridemore,26,8.12
Bobby Alexander,25,1.08
Galen Tufte,25,9.46
Marion Harris,19,9.6
Linda Long,28,2.25
James Carlson,22,1.07
Shannon Sorensen,22,2.63
Mark Yount,24,1.72
Jesse Polster,30,2.61
Alex Perkins,28,5.02
Eric Lewis,23,6.99
Anthony Miller,29,2.58
Shannon Sweet,20,6.53
Cassandra Brennan,28,7.94
Bobby Bjornson,19,1.02
Sandra Rosner,26,1.67
William Henley,24,4.72
Ben Lechner,25,7.87
Chad Coney,30,7.98
Hugo Hudgins,20,2.49
Celia Thornton,27,4.77
Natalie Shipley,23,9.5
Dustin Sherburne,25,0.98
Donna Bell,22,8.66
Duane Tatsch,18,8.59
Vincent Emmanuel,27,8.29
Essie Latimer,21,0.36
Edward Sterling,24,4.69
William Fielder,29,8.54
Jessica Vidrio,21,6.47
Richard Kelly,19,8.07
Hilda Spitler,27,7.31
Mary Smith,28,1.09
Jennifer Burger,27,5.0
Albert Lewis,20,6.95
James Brown,30,5.56
Betty Jones,20,0.2
Diane Roberts,26,8.46
Michael Mincy,23,9.33
Letha Whiteford,27,2.01
Raymond Hopkins,18,5.82
Kyle Snodgrass,26,8.42
Nathaniel Menzies,27,5.99
Lois Moser,28,8.13
Tammy Thorpe,28,8.21
Robert Homma,26,1.53
Barbara Wagner,22,8.38
Boyce Burke,25,9.11
Jack Damon,18,9.23
Micheal Harris,18,8.44
Evelyn Caldwell,19,9.06
Michele Elias,18,8.53
Miss Orick,22,1.64
Pamela Harkin,18,5.32
Lamar Leblanc,26,4.05
Marian Vaughn,27,3.46
Ruben Epperson,26,1.22
Iona Whitehouse,22,7.61
Terrell Sylvia,20,0.06
Rebecca Williamson,18,6.52
Barbara Hogston,24,1.55
Anita Mcbride,27,7.87
Albert French,30,5.75
Lisa Hurla,20,5.2
Edward Hilton,24,4.32
Orval Burke,27,2.73
Robert Minjares,27,3.32
Matthew Shepherd,19,2.46
Callie Jackson,28,8.22
Ruthe Vest,29,1.35
Karl Hunter,27,2.55
Connie Kimball,23,4.92
Jonathan Water,30,6.04
Gerald Means,19,9.39
Susan Harris,22,7.74
Eldon Luby,24,8.42
Amber Jimenez,24,7.27
Edward Knoll,25,8.57
Yvonne Kilpatrick,26,2.12
Amy Hein,23,6.1
Seth Evans,25,9.75
Maureen Elliott,24,6.96
Jorge Gonsalves,30,9.67
Thomas Cunningham,20,3.62
Natalie Backus,23,2.68
Lynda Blackwell,25,5.11
Charles Montgomery,28,3.3
David Lockhart,19,1.28
Ana Bond,21,0.16
Yolanda Nickel,28,4.11
Mavis Chavez,30,3.74
Eula Nunnery,22,5.14
Brian Rinks,26,0.04
Roland Morin,20,1.43
Wendy Fridman,25,4.23
Rebecca Tello,23,2.61
Claude Bryant,20,2.21
Karl Boyd,28,6.38
Terri Basquez,30,6.47
Jacob Plourde,28,9.88
Jennifer Torres,26,9.16
Lora Hixon,26,1.05
Anthony Smith,26,6.88
William Feagin,24,9.73
Melisa Smith,18,5.27
Will Burgess,25,1.23
James Kobayashi,30,3.01
Jerry Knott,21,1.14
Tonya Oviedo,19,1.81
Emily Christensen,21,5.33
Sylvia Nelson,30,9.42
Willie Obrien,20,9.42
Saul Ray,20,0.49
Myra Lacey,25,2.57
Emerita Dawson,18,4.64
Debra Veil,23,6.1
Sally Reeves,29,1.67
Gary Gibson,28,6.93
Roberta Shields,23,3.55
Myron Esmond,26,8.94
Roxane Filthaut,23,9.65
Hector Waddill,19,8.76
Krystal Coster,27,5.2
Carl Rolling,22,8.68
Tracy Martino,21,3.25
James Roper,27,8.92
William Gilbert,26,7.23
Leslie Aragon,28,6.85
Khalilah Horabik,22,3.06
Stanley Chaves,25,3.39
Jessica Locklear,20,6.91
Suzanne Garner,18,6.12
Ruth Stanesic,25,4.81
Larry Schutt,29,7.72
Vincent Taliaferro,24,9.22
Anne Thompson,30,6.68
Alan Mcfarling,30,8.88
Shane Bark,23,5.27
Terry Killough,25,3.16
Shalon Ash,28,6.97
Monique Weber,27,7.82
Merle Eberhardt,25,0.99
Paul Schumann,21,3.99
Juanita Durham,28,1.19
Roy Worsham,27,6.94
Craig Tarrant,28,3.36
Donna James,21,8.01
Donald Pies,28,8.53
Robert Champion,21,7.49
Arthur Hill,22,7.75
Miguel Graham,24,2.92
Lisa Hites,25,1.11
Jayne Cahill,20,0.54
Fred Young,18,7.84
Sheila Ott,28,3.97
Mark Lansdell,18,2.24
Delphia Garcia,23,7.1
Benjamin Gomez,25,5.67
Windy Coffin,24,9.92
Nidia Dougherty,26,2.95
Monica Marshall,26,7.56
Cheryl Payne,26,1.33
Clifton Matchett,24,6.31
Aimee Moreno,27,8.03
Carrie Mcnish,22,5.72
Patricia Pace,23,7.66
Pedro Davis,29,3.87
Anna Wingard,23,6.64
Richard Miller,29,6.22
Leonard Cochran,24,1.54
David May,21,2.36
Thomas Wison,29,2.41
Damion Balderas,26,6.59
Vincent Worthington,26,5.05
Jose Marano,26,9.33
Shirley Clement,19,8.92
David Garza,18,5.13
Evie Harrison,23,3.01
Sharon Jones,21,5.9
Marion Anchors,25,9.01
Heriberto Ward,30,9.65
Brigette Culpit,22,9.66
Amanda Bouknight,21,7.56
Gerald Warnack,18,2.03
Angela Rickert,24,9.39
Wilbert Macias,22,9.34
Daniel White,28,7.7
Regina Corscadden,21,7.54
Shawn Bell,24,6.47
Monica Lubinski,21,6.7
Thelma Caya,29,5.14
Starla Matthews,26,0.62
Margaret Diego,20,4.2
John Campbell,22,3.29
Peter Devlin,24,9.35
Colby Hill,19,6.97
Tiffanie Skrebes,23,8.52
Celia Slowinski,21,4.31
Frank Solano,27,2.92
Betty Corbin,23,5.16
Joseph Jones,19,0.71
Kevin Glover,18,9.39
Randy Pierce,19,8.98
Anthony Goodwin,23,0.8
Mabel Graves,19,6.47
Carmen Jeffery,19,7.97
Velma Brown,19,9.43
Lora Mcallister,18,7.63
William Monarrez,20,2.76
Hazel Adank,21,1.41
Frank Holmes,25,4.36
Theresa Barrocas,25,6.18
Mary Donovan,24,6.31
Joy Kabat,20,5.24
Daniel Postma,30,4.5
Willie Daniels,21,3.12
Maurice Lemon,18,3.09
James Ford,23,3.12
Marcia Shifflett,18,5.94
Helen Jordan,25,4.21
Sandra Carpenter,22,5.25
Ollie Walton,20,1.29
Ruth Ratcliff,22,8.26
Maria Woods,24,1.68
Kelly Newman,30,5.28
James Rubenstein,20,1.14
Deborah Grier,22,2.66
Jerome Elliott,23,4.31
Jeannette Hester,22,6.26
Charles Mullins,24,9.19
Lucile Buchner,30,0.42
Helen Jackson,29,5.43
Tami Tyree,21,3.45
James Harkness,18,8.64
Michael Ledoux,19,7.62
Ronald Aguinaldo,24,4.65
Teresa Bell,18,7.53
Ben Reames,30,9.16
Paulina Wallace,25,2.26
Timothy Webster,22,9.93
Brandon Reid,21,9.51
William Green,28,4.6
Darlene Butler,23,2.67
Michelle Cabrera,18,6.53
Virginia Wilson,22,5.05
Amy Lowry,21,2.68
John Merkerson,23,5.52
Inez Roebuck,21,0.33
Michael Knight,28,9.26
Theresa Harris,20,3.58
April Isip,29,8.71
Matthew Amos,29,0.71
Kenneth Schmitt,27,9.07
Marylyn Dretzka,19,4.43
Christopher Mathis,29,8.51
Ruben Anderson,21,4.88
Richard Miller,19,5.26
Delores Kositzke,21,8.92
Brandee Shones,21,8.15
Pauline Borich,23,7.77
James Lynch,29,7.99
Marjorie Ruiz,30,0.44
Jeanne Schlaefli,24,5.71
Robert Patrick,26,5.5
Martha Gaddy,24,4.39
Charles Stubblefield,22,3.78
Robert Lollis,25,2.71
Millard Harris,20,5.89
Patricia Midden,24,2.61
Sandra Julian,28,1.71
Rosetta Markow,21,4.42
Carmen Tibbles,18,6.09
Ramon Headley,28,7.53
Sarah Josilowsky,28,5.08
Larry Sams,18,5.33
Kristen Travers,22,6.07
Iona Dick,23,9.5
Stephen Fang,19,1.66
Gigi Lasala,22,1.07
Edda Oneil,20,2.87
David Campbell,28,6.72
Jesse Bartram,27,4.92
Lessie Henkel,18,4.13
Andrew Bienenstock,20,3.52
Corey Martinez,27,8.64
Alejandro Borne,24,2.98
Christopher Osborn,25,2.96
Renee Mcdowell,19,1.1
Benny Ferrer,26,9.54
Barbara Ivancic,24,6.89
Joyce Felton,23,7.28
Patricia Mueller,30,3.5
Gretchen Ogden,27,1.58
Albert Lin,21,2.77
Anglea Smith,20,5.74
Cathy Brothers,23,4.43
Carlos Johnson,21,7.97
Gerald Flynn,22,2.16
Mattie Tutas,18,4.05
Katie Crabtree,21,2.26
William Tola,21,1.08
Jerry Rodriguez,27,9.66
Ruth Blake,29,2.9
William Negron,23,1.68
Donald Allen,30,1.36
Clifford Johnson,28,8.21
Mandi Haire,30,0.22
Alan Pitsch,26,9.1
Ana Scott,20,7.99
Joseph Terkelsen,21,2.85
Rosemarie Haugen,21,1.31
Wanda Olson,23,4.05
Katelynn Ross,22,1.63
Patrica Mccarthy,19,8.94
Donald Eck,30,9.16
Barbara Capps,25,8.42
Denise Mcnair,20,5.02
Lanita Curtis,18,5.06
John Orlowski,30,4.28
Danny Freeman,21,7.02
Jennifer Niles,26,7.64
Sherrie Mathis,23,6.19
Joyce Isenberg,23,1.52
Rebecca Niemann,22,4.22
Kermit Barker,22,3.06
Theressa Laird,29,6.35
James Young,26,7.26
Clinton Butcher,24,0.11
Yolanda Marlatt,24,3.61
Megan Butts,29,1.38
Adam Bennett,29,4.23
Randolph Palumbo,26,8.6
Greg Holland,23,4.41
Chris Esqueda,20,5.7
Cindy Henricks,26,4.07
Rocky Magyar,29,0.78
George Legra,20,0.5
Ada Gates,26,9.42
Noah Quincel,27,0.44
John Qualls,24,0.11
Donald Young,24,8.67
Andrew Peters,24,8.72
Elmer Clarke,20,7.82
Christopher Roupe,24,8.76
Ethel Valdes,30,8.4
Sonia Brevig,21,3.23
Timothy Flores,30,6.3
Latrisha Herman,21,9.46
Florence Holmes,27,2.26
Pamela Mendez,23,1.24
Frances Glover,20,2.94
Lisa Hairston,27,7.89
Lori Gilling,22,1.4
Taryn Wallace,25,2.79
Ronald Naylor,19,5.32
Essie Flint,25,9.93
Tod Garza,18,2.32
Robert Flahive,20,2.26
John Heard,26,8.37
David Reid,27,3.53
Lisa Danger,26,8.64
Majorie Bates,22,4.27
John Wilson,20,0.14
Holley Partain,26,7.6
Robin Lozano,28,4.12
Chung Lucero,21,6.38
Perry Andrews,29,3.05
Erin Stanhope,24,7.99
Kevin Andren,29,5.42
Sally Knight,25,9.5
Jodi Burk,18,7.94
Shirley Bryant,20,1.84
Dianne Haughney,19,4.01
Carrie Malady,20,2.48
Larry Whittington,19,1.74
Anthony Pergola,30,1.59
Hannelore Townsend,22,4.43
Esther Price,30,8.54
Sally Ligon,22,5.0
Nancy Beezley,18,2.14
Robert Davis,24,0.36
John Hinton,29,9.78
Carla Herrington,24,5.94
Darrell Reither,28,0.98
Kirk Scriven,21,7.06
Yolanda Walston,24,5.04
Kenneth Newport,27,9.81
Anthony Mangone,27,9.3
Scott Cabello,19,9.33
Joseph Porter,19,2.16
Timothy Kilgore,26,3.6
Angelo Cortez,30,8.65
Mary Royal,30,6.93
Victoria Irby,30,7.97
Edward Craft,27,0.1
Calvin Dibenedetto,23,6.36
Barbara Mann,25,9.66
Verna Widen,27,8.6
Wilson Danforth,30,2.65
Yolanda Hubbard,25,5.57
Andrea Barrera,28,4.13
Steven Cheever,21,1.77
Laura Guerrero,26,3.29
David Collins,25,1.65
Juan Weisman,18,1.5
Esther Oshita,24,8.42
Korey Dunneback,28,1.57
Matthew Eastwood,21,8.66
Christin Claiborne,26,1.49
Mattie Stewart,29,3.23
Alvin Demik,27,8.68
Michael Gray,21,3.64
Jennifer Hardin,25,7.29
Tamara Council,29,6.63
Shane Bercier,21,3.44
Elva Ferguson,26,3.64
Michael Webber,30,2.62
Kelly Washinski,26,0.36
Sharon Mccrary,28,5.39
Susan Bowen,19,8.77
Abigail Hopkins,19,4.79
Linda Lantieri,21,6.43
Bradley Desantis,18,5.35
Cory Fay,30,5.24
Anthony Ingram,24,0.24
Wallace Kelly,24,6.09
Terri Gilmore,20,0.48
Nita Virgil,21,0.56
